Id;DistrictId;Rooms;Square;LifeSquare;KitchenSquare;Floor;HouseFloor;HouseYear;Ecology_1;Ecology_2;Ecology_3;Social_1;Social_2;Social_3;Healthcare_1;Helthcare_2;Shops_1;Shops_2;LifeSquare_nan;Healthcare_1_nan;Rooms_outlier;Square_outlier;KitchenSquare_outlier;LifeSquare_outlier;HouseFloor_outlier;Floor_outlier;HouseYear_outlier;LifeSquare/Square;Square/Rooms;NonresidentialSquare;floor_cat;house_age;age_cat
16759;27;-1.0888468;-0.98387146;-0.82087743;1.0496029;0.6068954;1.1907588;2017;-0.9025102;0;0;4;915;0;-0.17029193;0;0;0;0;1;0;0;0;1;0;0;0;0.28701335;0.62173027;-1.0669916;4;4;1
14167;23;-1.0888468;-0.5080641;-0.011918226;-0.5635965;-1.3482901;-1.4643985;1977;-0.88219494;0;0;2;475;0;-0.17029193;0;0;0;0;1;0;0;1;0;0;0;0;1.0453782;1.514185;-0.7205173;1;44;6
14347;9;0.14575695;0.19314387;0.028114565;0.646303;-0.957253;1.5226536;1993;0.35627958;0;0;25;5648;1;-1.3352376;2;4;0;0;0;0;0;0;0;0;0;0;-0.3556304;-0.29424593;0.14587727;2;28;5
3324;56;1.3803607;0.13401379;0.40288448;-0.5635965;-0.7617344;-0.63466185;1973;-0.7052132;0;0;42;9292;3;2.1328192;0;3;0;0;0;0;0;0;0;0;0;0;0.44893482;-1.3724357;-0.06056059;2;48;7
9745;75;0.14575695;0.15818606;-0.07200181;1.4529027;0.41137686;0.5269695;1979;1.5819553;0;1;30;5048;9;-0.94022727;2;5;0;0;0;0;0;0;0;0;0;0;-0.4826823;-0.32703048;-0.0011263578;4;42;6
3871;47;-1.0888468;-1.0441871;-1.2528752;0.646303;1.584488;0.5269695;1988;-0.9998029;0;0;46;10309;1;-1.0540438;1;16;0;0;0;0;0;0;0;0;1;0;-0.7999223;0.50859857;-0.61894846;5;33;5
9452;101;0.14575695;-0.57106954;-0.21153225;-0.96689624;-1.1527716;-1.2984512;1968;-0.67541665;0;0;28;6533;1;-0.016304843;2;5;0;0;0;0;0;0;0;0;0;0;0.7398574;-1.0109496;-0.52167034;2;53;7
1408;46;1.3803607;0.28398368;1.4132969;-0.96689624;-0.957253;-0.63466185;1971;0.58516335;0;0;31;6137;4;-0.17029193;0;1;0;0;1;0;0;0;0;0;0;0;1.981015;-1.2786713;-0.7716339;2;50;7
4832;11;-1.0888468;-1.0218581;-1.1692538;0.646303;0.6068954;-0.13681987;1969;-0.67541665;0;0;28;6533;1;-0.016304843;2;5;0;0;0;0;0;0;0;0;0;0;-0.61173093;0.5504802;-0.6688322;4;52;7
14892;57;1.3803607;1.6125507;1.5568378;0.24300319;-0.17517878;-0.96655655;2005;-0.23778865;0;0;74;19083;2;-0.17029193;5;15;0;0;1;0;0;0;0;0;0;0;-0.05446172;-0.448023;1.0572423;3;16;4
12462;6;0.14575695;0.5038272;0.6928917;-0.5635965;-0.17517878;0.6929168;2018;1.0422316;0;0;5;1564;0;-0.65233845;0;0;0;0;0;0;0;1;1;0;0;0;0.28701335;-0.0028771649;0.2657678;3;3;1
11207;99;-1.0888468;-1.1959473;-1.2042042;-0.5635965;-0.37069732;-0.63466185;1971;-0.89675903;0;0;35;5776;1;1.4070714;2;4;0;0;0;0;0;0;0;0;0;0;-0.24271955;0.22394732;-0.64033926;3;50;7
748;1;-1.0888468;-0.78678316;-0.62033534;-0.5635965;0.020339765;0.6929168;1977;-0.9405719;0;0;1;264;0;-0.17029193;0;1;0;0;1;0;0;1;1;0;0;0;0.28701335;0.9914017;-0.5561188;3;44;6
5411;6;0.14575695;0.41784382;0.60540175;1.0496029;1.7800066;0.6929168;2016;1.0422316;0;0;5;1564;0;-0.65233845;0;0;0;0;0;0;0;0;1;0;1;0;0.28701335;-0.083515145;-0.17435154;5;5;1
1038;27;-1.0888468;-0.54726547;-0.8438686;0.24300319;0.6068954;0.19507481;2008;-0.65506333;0;0;53;14892;4;-0.17029193;1;4;0;0;1;0;0;0;0;0;0;0;-0.82041335;1.4406564;-0.10445464;4;13;3
16270;113;-1.0888468;1.2856323;1.4883972;1.4529027;-1.3482901;-1.9622405;2018;-0.5741057;0;0;24;5469;1;-1.1812506;0;1;0;0;0;0;0;0;1;0;1;0;0.28701335;4.8785563;0.28193277;1;3;1
5270;6;-1.0888468;-0.91019326;-0.7459081;-0.5635965;1.584488;0.6929168;2014;1.0422316;0;0;5;1564;0;-0.65233845;0;0;0;0;0;0;0;1;1;0;0;0;0.28701335;0.7599258;-0.63470876;5;7;2
13234;157;-1.0888468;-1.5498835;-1.3968197;-0.5635965;-0.7617344;-1.2984512;1977;-1.0003908;0;0;30;7538;87;4.920655;5;5;0;0;0;0;0;1;0;0;0;1;0.28696942;-0.439918;-1.0420643;2;44;6
10165;86;0.14575695;-0.13556767;0.064954706;-0.16029663;1.3889695;2.0204957;2006;0.3600071;0;1;31;7010;5;4.6608853;3;7;0;0;0;0;0;0;0;0;0;0;0.33335987;-0.60252213;-0.2616067;5;15;3
13239;11;0.14575695;-0.8651196;-0.6258998;-0.5635965;-0.17517878;-0.13681987;1971;-0.67541665;0;0;28;6533;1;-0.016304843;2;5;0;0;0;0;0;0;0;0;0;0;0.48732406;-1.2867191;-0.68404824;3;50;7
8741;23;-1.0888468;-0.81219065;-0.011918226;-0.5635965;0.8024139;1.1907588;1977;-0.70932174;0;0;0;168;0;-0.17029193;0;0;0;0;1;0;0;1;0;0;0;0;1.961563;0.94374585;-1.2399182;4;44;6
9083;27;-1.0888468;-0.7381709;-0.57087123;1.0496029;0.8024139;0.6929168;2016;-0.9025102;0;0;4;915;0;-0.17029193;0;0;0;0;1;0;0;0;1;0;0;0;0.28701335;1.0825819;-0.9105246;4;5;1
11377;27;1.3803607;1.0529108;1.4407713;1.0496029;-0.7617344;0.6929168;2013;-0.9025102;0;0;4;915;0;-0.17029193;0;0;0;0;1;0;0;0;0;0;0;0;0.5641636;-0.79792184;0.030951466;2;8;2
10481;67;1.3803607;0.76163805;-0.011918226;-0.5635965;-0.957253;-1.4643985;1977;-0.93554974;0;0;38;4788;2;-0.17029193;0;4;0;0;1;0;0;1;0;0;0;0;-1.2357457;-0.9800316;1.4479373;2;44;6
406;62;-1.0888468;-1.0353472;-0.96003324;0.24300319;-0.7617344;-0.63466185;1976;-0.9818154;0;0;39;7614;3;-0.17029193;1;5;1;0;1;0;0;0;0;0;0;0;0.03358881;0.525179;-0.8157501;2;45;6
14889;27;-1.0888468;-0.3051842;-0.011918226;-0.5635965;1.584488;0.6929168;1977;-0.8521769;0;0;2;469;0;-0.17029193;0;0;0;0;1;0;0;1;0;0;0;0;0.5436026;1.8947194;-0.37402976;5;44;6
6980;27;0.14575695;0.46118414;-0.011918226;-0.5635965;0.020339765;-0.13681987;1977;-0.8521769;0;0;2;469;0;-0.17029193;0;0;0;0;1;0;0;1;0;1;0;0;-0.841336;-0.04286922;0.9348086;3;44;6
6696;166;1.3803607;0.053301882;0.510964;-0.5635965;-0.957253;-0.63466185;1964;0.4672051;0;0;17;3379;9;-1.2415063;0;3;0;0;0;0;0;1;0;0;0;0;0.81899;-1.4228985;-0.31216627;2;57;8
13627;5;-1.0888468;-1.1321774;-1.119062;-0.16029663;-1.1527716;0.19507481;1977;0.26629332;0;0;16;3433;4;2.1636164;4;5;0;0;0;0;0;0;0;0;0;0;-0.16386658;0.3435584;-0.71738976;2;44;6
11789;58;-1.0888468;-0.6275175;-0.7775265;0.24300319;0.020339765;0.19507481;2004;1.6049049;0;0;11;2748;1;-0.17029193;0;0;0;0;1;0;0;0;0;0;0;0;-0.4938285;1.2901305;-0.31134307;3;17;4
2379;45;-1.0888468;-0.27365974;-0.011918226;-0.5635965;1.584488;2.0204957;1977;0.6439321;0;0;23;5212;6;-0.17029193;3;2;0;0;1;0;0;1;0;0;0;0;0.47201574;1.9538486;-0.32019088;5;44;6
3208;52;1.3803607;1.4564861;-0.011918226;-0.5635965;1.7800066;0.6929168;1977;2.1168098;0;0;34;7065;1;-0.37114465;2;5;0;0;0;0;0;1;0;0;0;0;-1.9502677;-0.54559803;2.63463;5;44;6
14871;84;0.14575695;-0.5347915;-0.1976166;-0.5635965;-1.1527716;-1.2984512;1962;-0.9493584;0;0;30;5285;0;-0.5117415;6;6;0;0;0;0;0;0;0;0;0;0;0.67929864;-0.9769269;-0.57070124;2;59;8
9454;22;0.14575695;-0.3129648;0.040792994;-0.16029663;-0.957253;-1.6303458;1977;-0.0048208116;0;0;30;6207;1;0.2086502;1;0;0;0;0;0;0;0;0;0;0;1;0.67608535;-0.7688908;-0.5391414;2;44;6
10487;58;0.14575695;-0.40774024;-0.6223145;-0.16029663;0.6068954;0.6929168;2009;1.6049049;0;0;11;2748;1;-0.17029193;0;0;0;0;1;0;0;0;0;0;0;0;-0.5848305;-0.85777414;-0.0030296969;4;12;3
4159;52;-1.0888468;-0.6447361;-0.47579908;-0.5635965;0.6068954;0.6929168;1977;2.1168098;0;0;34;7065;1;-0.37114465;2;5;0;0;0;0;0;1;1;0;0;0;0.28701335;1.2578342;-0.46566036;4;44;6
10513;69;0.14575695;-0.037480693;0.31875026;0.646303;0.21585833;0.5269695;1978;-0.9920645;0;0;33;6783;3;-0.17029193;1;9;0;0;1;0;0;0;0;0;0;0;0.6368483;-0.51053303;-0.553911;3;43;6
3780;8;-1.0888468;-1.3651195;-1.502128;-0.96689624;-0.5662159;-1.2984512;1968;2.8477182;0;1;26;4439;1;0.13768223;1;5;0;0;0;0;0;0;0;0;0;0;-0.72897136;-0.09336276;-0.51932967;3;53;7
3455;170;-1.0888468;-0.6425158;-0.6985197;0.24300319;-1.1527716;-1.2984512;1962;0.8342375;0;0;21;4472;6;0.566168;4;7;1;0;0;0;0;0;0;0;0;0;-0.26656815;1.2619988;-0.42011878;2;59;8
1615;1;-1.0888468;-0.53091276;-0.011918226;-0.5635965;-0.7617344;-0.13681987;1977;-0.9405719;0;0;1;264;0;-0.17029193;0;1;0;0;1;0;0;1;0;1;0;0;1.106783;1.4713286;-0.7595392;2;44;6
4025;103;-1.0888468;-0.8307934;-0.91845566;-0.16029663;-0.957253;0.5269695;1984;-0.8792541;0;0;19;3806;4;-0.17029193;0;3;0;0;1;0;0;0;0;0;0;0;-0.38722607;0.90885335;-0.41382682;2;37;5
8042;58;0.14575695;0.32459024;-0.011918226;-0.5635965;-0.957253;0.6929168;1977;2.677313;0;0;23;5735;3;0.0760874;0;5;0;0;0;0;0;1;0;0;0;0;-0.63939255;-0.17097135;0.7015273;2;44;6
12852;27;0.14575695;0.660711;-0.011918226;-0.5635965;0.6068954;0.6929168;1977;-0.39435473;0;0;2;629;1;-0.17029193;0;0;1;0;1;0;0;1;0;0;0;0;-1.1102173;0.1442534;1.2755696;4;44;6
6845;169;1.3803607;1.7910864;2.9283307;1.8562024;-0.7617344;1.8545482;2020;0.5022929;0;0;18;3594;4;-1.1183167;1;5;0;0;0;0;0;0;0;0;0;0;1.4399986;-0.33639857;-0.4668149;2;1;1
15695;23;-1.0888468;-1.2080225;-1.0489565;-0.5635965;-0.7617344;-0.13681987;1977;-0.70932174;0;0;0;168;0;-0.17029193;0;0;0;0;1;0;0;1;1;0;0;0;0.28701335;0.20129836;-0.8243723;2;44;6
5614;9;1.3803607;1.5596945;1.9044691;1.0496029;2.5620809;1.5226536;1986;0.14389688;0;0;11;2370;0;-0.17029193;0;1;0;0;1;0;0;0;0;0;0;0;0.466342;-0.4810699;0.40838075;5;35;5
2672;185;1.3803607;1.9245937;1.7632275;1.0496029;0.99793243;0.19507481;2006;-0.78530496;0;0;33;5261;0;-1.0540438;3;1;0;0;0;0;0;0;0;0;0;0;-0.1681783;-0.25292715;1.1802402;4;15;3
12440;23;-1.0888468;0.13719536;0.31983507;-0.5635965;-1.1527716;-1.6303458;1977;-0.70932174;0;0;0;168;0;-0.17029193;0;0;0;0;1;0;0;1;1;0;0;0;0.28701335;2.7244747;0.032289207;2;44;6
15720;101;1.3803607;1.0028503;0.8753365;3.0661018;-0.5662159;-1.1325039;1977;0.8962643;1;0;41;6558;7;0.6973918;3;2;0;0;0;0;0;0;0;0;0;1;-0.19536728;-0.82922065;0.05891721;3;44;6
2880;62;-1.0888468;-0.036302097;-0.011918226;-0.5635965;-1.3482901;-1.9622405;1977;-0.39435473;0;0;2;629;1;-0.17029193;0;0;1;0;1;0;0;1;0;0;1;0;-0.020252403;2.3990517;0.08517917;1;44;6
4374;41;1.3803607;3.4342797;2.9761488;2.662802;-0.37069732;0.19507481;2008;-0.6970074;0;0;24;4378;0;0.011814536;1;1;0;0;0;0;0;0;0;0;0;0;-0.36555886;0.69096065;2.09649;3;13;3
7588;1;-1.0888468;0.18745747;-0.011918226;-0.5635965;0.6068954;0.6929168;1977;-0.9405719;0;0;1;264;0;-0.17029193;0;1;0;0;1;0;0;1;0;0;0;0;-0.41996235;2.8187494;0.46732584;4;44;6
9788;16;1.3803607;0.53485847;1.1943111;-0.5635965;0.21585833;-0.63466185;1978;-0.68814224;0;0;52;11217;1;1.7043333;1;7;0;0;0;0;0;0;0;0;1;0;1.0724645;-1.121819;-0.20901957;3;43;6
5225;93;1.3803607;-0.18884437;-0.011918226;-0.5635965;-1.1527716;-0.13681987;1977;-0.95882213;0;0;0;186;0;-0.17029193;0;0;0;0;1;0;1;1;0;1;0;0;0.28701335;-1.5742934;-0.1753394;2;44;6
9714;99;-1.0888468;-0.7901296;-0.95044726;0.646303;-0.37069732;0.19507481;1976;-0.89675903;0;0;35;5776;1;1.4070714;2;4;0;0;0;0;0;0;0;0;0;0;-0.5674269;0.98512495;-0.5033872;3;45;6
8595;143;0.14575695;-0.44844833;-0.11021586;-0.96689624;-0.7617344;-1.2984512;1962;-0.5815989;0;0;18;3746;9;-1.2749817;3;1;0;0;0;0;0;0;0;0;0;0;0.6656635;-0.8959515;-0.4188959;2;59;8
13863;80;-1.0888468;-1.0074681;-1.2846322;1.0496029;0.41137686;1.5226536;1988;-1.0003908;0;0;39;8647;0;-0.29080355;0;5;0;0;0;0;0;0;0;0;0;0;-0.9803986;0.5774709;-0.61915225;4;33;5
1780;62;0.14575695;0.87464666;-0.011918226;-0.5635965;0.21585833;0.36102214;1977;-0.39435473;0;0;2;629;1;-0.17029193;0;0;1;0;1;0;0;1;0;0;0;0;-1.3688061;0.34488916;1.6409385;3;44;6
10185;27;0.14575695;0.24779908;0.43237707;-0.5635965;0.020339765;1.0248115;1977;0.7751224;0;0;9;1892;0;-0.17029193;0;1;0;0;1;0;0;1;1;0;0;0;0.28701335;-0.24298853;0.10272377;3;44;6
14263;151;-1.0888468;-1.0202029;-1.5543995;0.646303;-1.1527716;0.6929168;2003;0.98263323;0;0;16;3893;27;-0.17029193;3;10;0;0;1;0;0;0;0;0;0;0;-1.7326374;0.5535848;-0.26060873;2;18;4
1443;138;1.3803607;0.9997284;1.1979105;1.0496029;0.21585833;0.5269695;1984;-1.0003908;0;0;36;6714;2;2.2024481;0;2;0;0;0;0;0;0;0;0;0;0;0.2876475;-0.8311726;0.1957544;3;37;5
1982;28;-1.0888468;-0.99352705;-0.88139534;0.646303;-1.3482901;-0.13681987;1970;-0.0048208116;0;0;30;6207;1;0.2086502;1;0;0;0;0;0;0;0;0;0;0;0;0.14185785;0.6036197;-0.9234411;1;51;7
1493;34;1.3803607;2.3596745;5.3408756;-0.5635965;-0.7617344;-1.4643985;2016;-0.41454723;0;0;53;13670;4;-0.17029193;1;11;0;0;1;0;0;1;0;0;1;0;3.3689423;0.0190945;-1.4571061;2;5;1
6349;124;0.14575695;-0.75351954;-0.18140738;-0.96689624;0.020339765;-0.63466185;1969;0.4672051;0;0;17;3379;9;-1.2415063;0;3;0;0;0;0;0;0;0;0;0;0;1.3301586;-1.182057;-0.86497545;3;52;7
9904;57;-1.0888468;-0.77796364;-0.011918226;-0.5635965;-0.37069732;0.6929168;1977;2.4202347;1;0;9;1768;0;-0.87997144;0;0;1;0;0;0;0;1;0;0;0;0;1.8466601;1.0079442;-1.1814637;3;44;6
11123;3;1.3803607;0.24658842;1.2774224;-0.96689624;0.020339765;-0.13681987;1974;-0.5728921;0;0;43;10621;1;-1.3352376;2;3;0;0;0;0;0;0;0;0;0;0;1.8222682;-1.3020515;-0.69248056;3;47;7
3039;9;1.3803607;1.0274173;1.0198351;0.646303;-0.17517878;0.36102214;2010;0.35627958;0;0;25;5648;1;-1.3352376;2;4;0;0;0;0;0;0;0;0;0;0;-0.016374119;-0.81386095;0.5268222;3;11;3
8583;129;1.3803607;0.56767017;0.97219914;-0.16029663;0.6068954;-0.13681987;1977;-0.8261888;0;0;24;5613;5;0.41887602;2;5;0;0;0;0;0;0;0;0;0;0;0.6421675;-1.1013044;-0.015532419;4;44;6
6411;6;0.14575695;0.6597331;-0.011918226;-0.5635965;0.8024139;-0.13681987;1977;1.0422316;0;0;5;1564;0;-0.65233845;0;0;0;0;0;0;0;1;0;1;1;0;-1.1089684;0.14333637;1.2738996;4;44;6
2087;41;-1.0888468;-0.8526476;-0.8978303;-0.16029663;1.193451;0.6929168;2004;0.46985734;0;0;36;10055;3;-0.17029193;1;0;0;0;1;0;0;0;0;0;0;0;-0.27850878;0.86786216;-0.47286028;4;17;4
1737;23;-1.0888468;0.24501365;-0.011918226;-0.5635965;0.21585833;-0.13681987;1977;-0.3639413;0;0;6;1437;3;-0.17029193;0;2;0;0;1;0;0;1;0;1;0;0;-0.5142263;2.9267056;0.56562287;3;44;6
4732;27;1.3803607;1.6768043;1.8864243;-0.5635965;0.99793243;1.1907588;2016;-0.39435473;0;0;2;629;1;-0.17029193;0;0;1;0;1;0;0;1;1;0;0;0;0.28701335;-0.4078503;1.012743;4;5;1
2028;0;0.14575695;-0.39250264;0.04678236;-0.96689624;-0.5662159;-1.2984512;1964;1.685619;0;0;25;4756;16;2.4501665;5;8;0;0;0;0;0;0;0;0;0;0;0.88175565;-0.8434839;-0.48860243;3;57;8
6805;58;0.14575695;-0.06480141;0.05788332;-0.16029663;-0.7617344;-0.63466185;1967;1.6049049;0;0;11;2748;1;-0.17029193;0;0;0;0;1;0;0;0;0;0;0;0;0.17429782;-0.5361553;-0.13330571;2;54;7
12761;27;-1.0888468;-1.0127568;-1.5575696;0.24300319;0.21585833;-0.13681987;1977;-0.8521769;0;0;2;469;0;-0.17029193;0;0;0;0;1;0;0;0;0;1;0;0;-1.7566105;0.567551;-0.14821453;3;44;6
10920;10;0.14575695;1.8024004;1.3359143;1.4529027;0.41137686;1.8545482;2010;-0.2525653;0;0;33;7976;5;-0.17029193;0;11;0;0;1;0;0;0;0;0;0;0;-0.5559737;1.214966;1.3249931;4;11;3
2607;88;0.14575695;-1.0210799;-0.8175617;-0.5635965;-0.5662159;0.19507481;1972;0.06941201;0;0;43;8429;3;-0.17029193;3;9;0;0;1;0;0;0;0;0;0;0;0.40645298;-1.4329838;-0.7486649;3;49;7
12329;51;0.14575695;-0.16670392;-0.25742015;0.24300319;-0.7617344;-1.4643985;1977;-0.87426704;0;0;17;3079;59;2.494354;0;8;0;0;0;0;0;0;0;0;0;1;-0.26687157;-0.6317227;-0.07179816;2;44;6
13316;27;0.14575695;0.65948784;0.38486996;0.646303;0.8024139;0.6929168;2014;0.7751224;0;0;9;1892;0;-0.17029193;0;1;0;0;1;0;0;0;0;0;0;0;-0.46710503;0.1431063;0.56680703;4;7;2
1811;130;0.14575695;-0.6641592;-0.19334525;-0.5635965;0.21585833;-0.63466185;1968;0.8342375;0;0;21;4472;6;0.566168;4;7;1;0;0;0;0;1;0;0;1;0;1.0371507;-1.098252;-0.796137;3;53;7
15654;10;0.14575695;-0.31844914;-0.0114283655;-0.5635965;-0.5662159;-0.63466185;1972;1.3747659;0;0;33;8667;2;-0.17029193;0;6;0;0;1;0;0;0;0;0;0;0;0.5752707;-0.7740342;-0.39719987;3;49;7
9866;1;1.3803607;1.7493452;-0.011918226;-0.5635965;-0.5662159;-0.13681987;1977;-0.9405719;0;0;1;264;0;-0.17029193;0;1;0;0;1;0;0;1;0;1;0;0;-2.1905527;-0.36249608;3.134788;3;44;6
3863;69;-1.0888468;-0.99350315;-0.830678;0.24300319;0.8024139;0.6929168;1998;-0.9920645;0;0;33;6783;3;-0.17029193;1;9;0;0;1;0;0;0;1;0;0;0;0.28701335;0.60366446;-0.88044363;4;23;4
1379;30;0.14575695;0.42174608;-0.011918226;-0.5635965;-1.1527716;0.6929168;1977;-0.9997343;0;0;22;6398;141;0.025204718;3;23;0;0;0;0;0;1;0;0;0;0;-0.7846217;-0.07985549;0.8674545;2;44;6
7982;1;-1.0888468;-0.6888741;-0.5207106;-0.5635965;-0.5662159;0.6929168;1977;-0.9405719;0;0;1;264;0;-0.17029193;0;1;0;0;1;0;0;1;1;0;0;0;0.28701335;1.1750461;-0.49376833;3;44;6
7929;157;-1.0888468;-1.1407982;-1.4132692;0.24300319;-1.1527716;-0.63466185;1968;-1.0003908;0;0;30;7538;87;4.920655;5;5;0;0;0;0;0;0;0;0;0;0;-1.0434133;0.32738844;-0.51877725;2;53;7
4138;34;-1.0888468;-0.96300495;-0.8806761;0.24300319;-0.17517878;0.6929168;1996;-0.41454723;0;0;53;13670;4;-0.17029193;1;11;0;0;1;0;0;0;0;0;0;0;0.058244906;0.6608689;-0.7757304;3;25;4
12671;69;0.14575695;0.50192237;0.020941574;1.8562024;-0.37069732;0.6929168;2005;-0.9920645;0;0;33;6783;3;-0.17029193;1;9;0;0;1;0;0;0;0;0;0;0;-0.8432003;-0.004663604;0.3917509;3;16;4
9213;101;0.14575695;0.1108869;0.12657875;-0.16029663;-0.957253;-1.2984512;1959;0.8962643;1;0;41;6558;7;0.6973918;3;2;0;0;0;0;0;0;0;0;0;0;-0.027631955;-0.37138912;0.094435304;2;62;8
11020;21;-1.0888468;-1.0004426;-1.2204943;-0.16029663;0.21585833;-0.63466185;1978;0.6330827;0;0;47;8004;3;-1.2080309;3;5;0;0;0;0;0;0;0;0;0;0;-0.8125202;0.5906484;-0.38564166;3;43;6
6167;26;0.14575695;-0.23239063;0.1684781;-0.5635965;-1.1527716;-0.13681987;1972;-1.0003908;0;0;36;6714;2;2.2024481;0;2;0;0;0;0;0;0;0;0;0;0;0.76186657;-0.69332576;-0.43959117;2;49;7
6292;70;1.3803607;2.1722543;1.7216539;1.4529027;-0.5662159;1.1907588;2005;-0.9818154;0;0;39;7614;3;-0.17029193;1;5;1;0;1;0;0;0;0;0;0;0;-0.48638305;-0.09808435;1.5506248;3;16;4
11590;57;-1.0888468;-0.90022695;-1.1000403;0.646303;0.21585833;-0.13681987;1969;2.4202347;1;0;9;1768;0;-0.87997144;0;0;1;0;0;0;0;0;0;0;0;0;-0.7125546;0.7786192;-0.53395784;3;52;7
13616;27;-1.0888468;-1.031177;-0.86901194;1.0496029;0.020339765;0.6929168;2017;0.7751224;0;0;9;1892;0;-0.17029193;0;1;0;0;1;0;0;0;1;0;0;0;0.28701335;0.5330008;-1.0971168;3;4;1
2986;27;0.14575695;0.72655004;-0.011918226;-0.5635965;0.020339765;-0.13681987;1977;-0.39435473;0;0;2;629;1;-0.17029193;0;0;1;0;1;0;0;1;0;0;0;0;-1.1928486;0.20599936;1.3880124;3;44;6
15491;62;1.3803607;-0.0841954;0.35311455;-0.5635965;-0.7617344;-0.63466185;1978;-0.68814224;0;0;52;11217;1;1.7043333;1;7;0;0;0;0;0;0;0;0;0;0;0.80686885;-1.5088648;-0.38084123;2;43;6
6814;52;0.14575695;0.6162523;0.80728704;-0.5635965;-1.1527716;0.6929168;2018;2.1168098;0;0;34;7065;1;-0.37114465;2;5;0;0;0;0;0;1;1;0;0;0;0.28701335;0.10255866;0.33736223;2;3;1
14838;1;0.14575695;0.50739723;-0.011918226;-0.5635965;-0.37069732;-0.63466185;1977;-0.9405719;0;0;1;264;0;-0.17029193;0;1;0;0;1;0;0;1;0;0;0;0;-0.906232;0.00047089453;1.0137334;3;44;6
8407;104;-1.0888468;-1.1497138;-1.1517367;0.24300319;-0.5662159;-1.2984512;1962;0.78447986;0;0;19;3293;16;-0.53450483;3;7;0;0;0;0;0;0;0;0;1;0;-0.21364842;0.3106659;-0.80928725;3;59;8
13571;70;1.3803607;0.80552816;1.4116586;-0.96689624;0.21585833;-0.63466185;1976;-0.9818154;0;0;39;7614;3;-0.17029193;1;5;1;0;1;0;0;0;0;0;1;0;0.9281419;-0.95259064;0.12080751;3;45;6
13857;41;2.6149642;0.51445675;1.2554209;-0.96689624;-0.7617344;-0.63466185;1970;0.46985734;0;0;36;10055;3;-0.17029193;1;0;0;0;1;0;0;0;0;0;0;0;1.2144797;-1.7054079;-0.21184462;2;51;7
1357;13;0.14575695;-0.06711836;0.049551487;0.24300319;-0.17517878;0.19507481;1999;0.118456185;0;0;49;11395;3;0.5072512;3;4;1;0;0;0;0;0;0;0;0;0;0.16226695;-0.5383282;-0.22483356;3;22;4
6202;133;-1.0888468;-0.77395546;-1.3073102;0.646303;0.020339765;0.6929168;2002;-0.68697786;0;0;32;6748;93;-0.62288004;4;10;0;0;0;0;0;0;0;0;0;0;-1.5312476;1.0154622;-0.100137666;3;19;4
1900;132;0.14575695;-0.20039576;0.08130796;0.646303;-0.7617344;-0.13681987;1988;-0.9360685;0;0;35;7077;56;1.7056723;3;19;0;0;0;0;0;0;0;0;0;0;0.50644296;-0.66331995;-0.58221775;2;33;5
258;9;0.14575695;0.56928885;-0.011918226;-0.5635965;-1.3482901;-1.9622405;1977;0.35627958;0;0;25;5648;1;-1.3352376;2;4;0;0;0;0;0;1;0;0;1;0;-0.9906103;0.058514826;1.1194347;1;44;6
3670;25;0.14575695;0.5908969;-0.011918226;-0.5635965;0.8024139;-0.13681987;1977;-0.41454723;0;0;53;13670;4;-0.17029193;1;11;0;0;1;0;0;1;0;1;1;0;-1.0194092;0.07877957;1.156338;4;44;6
6534;87;1.3803607;1.0728495;1.1297393;1.0496029;0.41137686;0.6929168;1986;-0.15668462;0;0;43;7227;0;-0.17029193;1;6;1;0;1;0;0;0;0;0;0;0;0.07974648;-0.7854557;0.39238963;4;35;5
8390;23;-1.0888468;-0.92665356;-0.011918226;-0.5635965;0.99793243;0.6929168;1977;-0.3639413;0;0;6;1437;3;-0.17029193;0;2;0;0;1;0;0;1;0;0;0;0;2.371668;0.7290518;-1.4354031;4;44;6
2598;37;1.3803607;0.2748418;1.1517683;-0.96689624;0.21585833;-0.63466185;1970;0.5022929;0;0;18;3594;4;-1.1183167;1;5;0;0;0;0;0;0;0;0;1;0;1.5317701;-1.284387;-0.5119673;3;51;7
11266;1;-1.0888468;-0.8838491;-0.71910226;-0.5635965;1.7800066;0.6929168;2017;-0.9405719;0;0;1;264;0;-0.17029193;0;1;0;0;1;0;0;1;1;0;1;0;0.28701335;0.8093386;-0.61793226;5;4;1
3845;27;0.14575695;-0.18472564;-0.011918226;-0.5635965;-0.5662159;-1.2984512;1977;0.7751224;0;0;9;1892;0;-0.17029193;0;1;0;0;1;0;0;1;0;0;1;0;0.2782997;-0.648624;-0.16830525;3;44;6
9426;1;-1.0888468;-0.5028232;-0.011918226;-0.5635965;0.020339765;1.1907588;1977;-0.9405719;0;0;1;264;0;-0.17029193;0;1;0;0;1;0;0;1;0;0;0;0;1.0314437;1.5240152;-0.7115665;3;44;6
3000;34;0.14575695;0.13254555;-0.0822833;0.646303;-0.37069732;0.19507481;2001;-0.41454723;0;0;53;13670;4;-0.17029193;1;11;0;0;1;0;0;0;0;0;0;0;-0.45903853;-0.35107696;0.15858728;3;20;4
15291;178;1.3803607;2.106956;2.4769175;1.0496029;-0.17517878;-0.96655655;1959;2.8677232;0;0;20;4386;14;-0.17029193;1;5;0;0;1;0;0;0;0;0;0;0;0.4658866;-0.13891031;0.740471;3;62;8
